Speaker Name,イン点,アウト点,文字起こし,色選択
千葉,00:55:51:13,00:56:04:05,そうすると、そういう考え方が実はコテージガーデンの中にはあるんですよね。ロビンソンという人が結構広めた考え方なんですけどね。 そういう考え方が。 あるんですよね。,Lavender
東島,00:56:04:07,00:56:06:21,なるほど。,Violet
千葉,00:56:06:23,00:56:15:08,意外に目立たないんですけど、目立たないところにとても重要なものがありますよっていうところです。 結構広めた考え方ですね。なるほど。意外に目立たないですけど、目立たないところにとても重要な要素がありますね。,Lavender
東島,00:56:15:10,00:56:17:21,よね。 すごい大事なコンセプトですね。,Violet
千葉,00:56:17:23,00:56:36:05,みんながあんまりそういう考え方っていうのは当時もあまり人気がなくて、みんなが見落としてた部分なんですよね。自然な自然な姿で人々を楽しませるっていうのはなかったんですけど、ここもだからそういうのをもうちょっと取り入れたらいいと思うんですよね。 あんまりそういう考え方というのはあまり好きではなくて、みんなが見落としてた部分なんですよね。な自然な姿で人々を楽しませるという感じです。だからそういうのをもうちょっと取り入れたらいいと思うんですよね。あまりにも。,Lavender
千葉,00:56:36:10,00:56:37:17,あまりにも人工的すぎちゃっ。,Lavender
東島,00:56:37:17,00:56:39:19,そうですね。,Violet
千葉,00:56:39:21,00:56:43:06,あまりにも人工的すぎちゃって。ちょっとねこれね。 ちょっとねこれね。,Lavender
東島,00:56:43:08,00:56:51:16,なんかでもよく日本にはそういうのがありますよね。見た目だけを真似してて。結局コンセプトが真似できてないけど。よくよくありますけど、面白い。 なんかでもよく日本にはそういうのがありますよね。見た目だけ真似してて、結局コンセプトが真似できてないっていうのはよくよくありますよね。,Violet
千葉,00:56:51:18,00:56:54:19,見かけが。 面白い。見かけが。,Lavender
東島,00:56:54:21,00:57:08:20,ぱっと見た感じはよく模倣してるんですけど、博物館の展示とか怒られそうなんですけど、これどこどこの博物館の展示を真似しはたんやなっていうのがわかる時はあるんですけど。その背景にあるこういうふうに考えてこれは作ったんやろうって。 パッと見た感じはよく模倣してるんですけど、博物館の展示とか怒られるとかでもそうなんですけど、これどこどこの博物館の展示を真似したんやなっていうのがわかる時はあるんですけど。その背景にあるこういうふうに考えてこれは作ったんやろって。,Violet
東島,00:57:08:21,00:57:24:19,オリジナルの。そこを真似できてないなっていう気があったりして。そういうのをちょっと日本に多いなって思っちゃいます。 かね。読み取れてないのか。文化が違うから。そこを理解するのが難しいのか。 オリジナルの。そこを真似できてないなっていう時があったりして。そういうのをちょっと日本に多いなって思っちゃいます。なぜでしょうね。読み取れてないのか。文化が違うから。そこを理解するのが難しいのか。,Violet
東島,00:57:24:21,00:57:40:20,流行りの博物館だと流行りの展示みたいなのがあって、これを置いといたらお客さんが来るだろうみたいなのを思って置いてんだろうなって思う時あるんですけど、なんでこの本の博物館はその並びでそこに置いたのかを分かってないな。 なんていうんですかね。流行りの博物館など、流行りの展示みたいなのがあって、これを置いておいたらお客さんが来るだろうみたいなのは多分思って置いてんだろうなって思う時あるんですけど、なんでそこの下の博物館はその並びでそこに置いたのかを多分分かってないなみたいな。,Violet
千葉,00:57:40:21,00:58:09:21,それは当時さんはヨーロッパの博物館で色々と実際に仕事をされてよくご存じじゃないですか。で、そこでの標本の扱い方とか展示の仕方というのは当然よくご存知だと思うんですけど、日本の今の話ともしかしたら共通するかもしれないけど、その日本の博物館なんかのそういう骨なんかの扱い方、その捉え方かな、コンセプトがさっきの考え方からするとコンセプトか、それはどういう違いがあるんですか。 島さんはヨーロッパの博物館で色々と実際に仕事をされてご存じじゃないですか。で、そこでの標本の扱い方とか展示の仕方というのは当然よくご存知だと思うんですけど、日本の今の話ともしかしたら共通するかもしれないけど、日本の博物館なんかの骨の扱い方、その捉え方かな。 コンセプト。 どういう違いがあるん。 ですか。,Lavender
東島,00:58:09:24,00:58:13:20,どうなんでしょう。,Violet
東島,00:58:13:22,00:58:46:24,私。ですね。なんか言語化自分で言っといていきなり言語化が難しくなりましたけど、今の金だものとかに対する捉え方が割と日本と西洋とで違うなって思う時が。 ですか。向こうの自然史博物館っていうのは、いわゆるトロフィーみたいに取ってきて珍しいもの。これを取りました。これもてる。僕たちはすごいですみたいな感じで置いてることが多い。 おかしいですね。なんか言語化自分で言っておいて、いきなり言語化が難しくなりましたけど。なんていうのかな。死んだものとかに対する捉え方が割と日本と西洋とで違うなって思う時があります。なんかやはり向こうの自然史博物館っていうのは、いわゆるトロフィーみたいに取ってきて珍しいもの。,Violet
東島,00:58:46:24,00:59:04:14,でもそれを例えば進化の概念でやる時は、生物多様性を表現するためにするとか、進化の道筋を表現するためにこのように並べると、これを先に並べるとか、そういうのがあるんですけど、日本の方もそういう博物学的な考え方とか、物を集めるっていうコレクションっていう考え方はもちろんあるんですけど、なんだろうな、なんとなく綺麗に見せようと。 これを取りました。これは持ってる僕たちはすごいですみたいな感じで置いてることが多いんですけど、でもそれを例えば進化の概念でやる時は、生物多様性を表現するためにこうするとか、進化の道筋を表現するためにこのように並べるとか、これを先に並べるとか、そういうのがあるんですけど、日本の方もそういう博物学的な考え方というか、物を集めるというコレクションという考え方はもちろんあるんですけど、なんだろうな、なんとなく綺麗に見せようとしちゃうっていうか。,Violet
千葉,00:59:04:14,00:59:27:21,して。はい、わかりました。それは僕も賛成しますね。そんな気がしてたっていうのを言語化してくれましたね。はい。そうじゃないかなっていうのが。やっぱりそうなんだっていう。多分もしかしたら自然史っていう言葉、ミュージアムと。例えば博物館博物学って。 それは僕も賛成しますね。そんな気がしたっていうのを言語化してくれましたね。 てやっぱりそこなんだっていう、多分もしかしたら自然史っていう言葉、ミュージアムと、例えば博物館博物学って。英語だとナチュラルヒストリーじゃ。,Lavender
千葉,00:59:27:23,00:59:29:16,英語だとナチュラルヒストリーじゃない。,Lavender
東島,00:59:29:16,00:59:30:19,ないですかね。,Violet
千葉,00:59:30:22,00:59:59:18,英語だとナチュラルヒストリーじゃないですか。だけどナチュラルヒストリーって日本語に訳すと、なんか自然史って自然の歴史みたいに訳すじゃないですか。そうすると自然史博物館で道具反復じゃないですか。確かに博物館っていうのって、要するにナチュラルヒストリーミュージアムじゃないですか。あれってそもそもナチュラルヒストリーって宗教的なものでしょう。 要するに神が作った世界の秩序。それを。 だけどナチュラルヒストリーって日本語に訳すと、なんか自然史って自然の歴史みたいにあるじゃない。 すると、自然史博物館でどうも反復があるじゃないですか。確かに特別感っていうのは、要するにナチュラルヒストリーミュージアムじゃない。 そうです。あれってそもそもナチュラルヒストリー宗教的なものでしょう。要するに、神が作った次回の秩序。それを。,Lavender
千葉,00:59:59:19,01:00:02:16,それを。,Lavender
千葉,01:00:02:18,01:00:25:07,実際にそれを記述する。それを集めるのが博物館の仕事で、それがナチュラルヒストリーだから。ヨーロッパはそういうスタイルになってるんだけど、日本の場合にはそういう考え方がないので。要するにミュージアムとそれから博物館がある意味混同されて見せるものになっちゃってるんじゃないか。 実際にそれを記述する。それを集める博物館ですね。それがナチュラル。 んですよ。だからヨーロッパはそういうスタイルになってるんだけど、その場合にはそういう考え方がないので。要するにミュージアムとそれから博物館がある意味混同されて見せるものになっちゃってるんじゃ。,Lavender
東島,01:00:25:08,01:00:26:10,なと。 ないか。そうなんです。,Violet
千葉,01:00:26:12,01:00:36:18,だから入館料をもっと上げろとか、お客さんもいろいろとか、もっとみんなが喜ぶようなアピールするのが面白い企画をやれとか言って館長が騒いだりするわけですよね。でも。 から、量をもっと上げろとか、お客さんもいろいろとか、もっとみんなが喜ぶようなアピールするのが面白い企画をやれとか言って館長が騒いだりするわけ。,Lavender
東島,01:00:36:18,01:00:37:01,よね。,Violet
千葉,01:00:37:01,01:00:37:15,そうなんです。,Lavender
東島,01:00:37:16,01:00:45:13,エキシビジョンとアレンジメントの違いが付いてないところがたまにあったりするので、ちょっとなって思う。 ですから。そうなんです。でもなんかビジョンとアレンジメントの違いが付いてないところがたまにあったりするので、ちょっとなぁって思う時は。,Violet
千葉,01:00:45:18,01:00:53:18,データを集める、資料を集めることの大事さというのが多分理解されてない。,Lavender
東島,01:00:53:18,01:00:54:12,んです。,Violet
千葉,01:00:54:14,01:01:25:07,そうですね。だからデータを集める、資料を集める、その大事さというのが多分きちんと理解されてない。それを見せるということになって。だから研究者が何か、例えば僕ら僕も実は海を博物館に行って、実際骨であれでかなり共感したんですけど、博物館、僕の場合は割と国立科学博物館に非常にたくさんの海の標本があるので、そこに行って1日中いろんな海の高さと幅とか測ったことがあるんですけど、海の進化の研究でやったことがあるんですけども、まあ、だから博物館に よね。それを見せるということになるから、研究者が何か、例えば僕らも僕も実は海を博物館に行って、実際箱根であれでかなり共感したんですけど、博物館、僕の場合はわりと国立科学博物館、たくさんの海の部分があるので、そこに行って1日中いろんな海の高さととか測ったことがあるんですけど。 海の進化に行ったことがあるんですが。,Lavender
千葉,01:01:25:09,01:01:43:06,はそういうすごく重要なデータベースデータの保存子としてのすごく重要な科学的な意義があるんだけど、それをただ見せるだけのものというふうに捉えてしまうと、そういう博物館が持っているすごく重要な機能ってのは失われてしまうと、そういう部分があると思うんですよね。 博物館にはそういうすごく重要なデータです。データの保存こそ重要な科学的な道があるんだけど、それをただ見せるだけのものというふうに捉えてしまうと、そういう博物館が持っている重要な機能。,Lavender
東島,01:01:43:07,01:01:45:06,そうですね。,Violet
千葉,01:01:45:08,01:02:06:03,だからだいぶ最近は変わってきてるんだけど、人によってはまだちゃんとそこのところはわかってなくて、もっと収益を上げろという、そういうふうな方向に行ってしまうのは、あまり科学の発展にとっては好ましいことではないのかなと思いますけどね。 そういう部分があると思うんですよね。だからまあだいぶ最近は変わってきていいんだけど、私はまだちゃんとそこのところわかってなくて、もっと収益を上げるというふうな方向に行ってしまうのは、あまり科学の発展にとっては好ましいことではないのか。 そうです。,Lavender
東島,01:02:06:03,01:02:17:18,綺麗にまとめてくれてありがとうございます。 千葉さんが集めてはる書いて色もとりどりだと思うんですけど、色とかはどうやって記述しはるんですか。 きれいにまとめてくれてありがとうございます。 あれ、千葉さんが集めてはる書いて色もとりどりだと思うんですけど、色とかはどうやって記述しはるんですか。,Violet
千葉,01:02:17:18,01:02:23:15,色はですね、昔は単純に。 ですね。昔は単純に。,Lavender
千葉,01:02:23:17,01:02:53:20,例えばカタツムリであれば色の黒いもの、白いもの、黄色いもの、赤いもの、ピンク色のものとか、そういうのがあるわけですけど、昔は質的に単純に赤い色を何段階赤みの強さで段階表示するとか、黒3の2段階表示するとか、そういう形でやってたんですけども、今は写真を撮って、同じ条件で全部写真撮って。 例えば頭であれば色の黒いもの、黒いものは赤いもの、色のものとかそういうのがあるわけですけど、昔は知的に単純に明るい赤い色を何段階、赤みの強さで段階の段階ですとか、そういう形でやってたんですけど、今は写真撮って同じ条件で全部写真で。,Lavender
千葉,01:02:53:22,01:03:01:17,赤、緑、青かそれで区別して。 赤、緑、青かそれで区別して。,Lavender
千葉,01:03:01:19,01:03:06:16,シアンか思案。 シアン。,Lavender
千葉,01:03:06:18,01:03:13:14,なんてなんていうか忘れた時にPHOTOSHOPなんか使うと。,Lavender
東島,01:03:13:16,01:03:16:13,CMYKみたいなやつですか。,Violet
千葉,01:03:16:15,01:03:19:24,それで数値でいいのか。できる。,Lavender
東島,01:03:20:00,01:03:20:22,なるほど。,Violet
千葉,01:03:20:24,01:03:30:05,んだっけ。何て言うんだっけな。忘れたけど。いずれにしても、あのPHOTOSHOPなんか使うと。CMYK。、それで数値で定量化できるんですよ。あれを使って定量化して、色の具合、それからの明度、そういったものを定量化するということをやってます。 定量化して色の具合、これからの明度。そういったものを定量化することでやってます。,Lavender
東島,01:03:30:06,01:03:33:07,中で。 なるほど。そうやったんですね。,Violet
千葉,01:03:33:09,01:03:44:03,そうすると、昔は何だろうな、客観性に何があったんですけど、今はある程度数字で記述できるので便利なんですよ。 昔はその客観性に何があったんですけど、今はある程度数字で記述できるので。,Lavender
東島,01:03:44:03,01:03:58:03,その気になってたのは、日本でときに例えばが見たで思った色と、今の日本人の我々が思う色って、虹の色が何色あるかに違うみたいなので、結構難しいなと思っ。 なるほど。それいいですね。なんかその気になってたのは、本を読んだ時にその例えばが見たでこう思った色と今の日本人の我々が見て思う色って、虹の色が何色あるかに違うみたいなので、結構難しいなと思ってた。,Violet
千葉,01:03:58:03,01:04:09:04,てた通りです。人によって違うんですよね。あれね、見え方が違っていて、ある人は赤って言うんだけど、ある人はオレンジっていう結構あれ違うんで。客観性に何かあるんですよね、今。今は。だからそういうスタンダードを決めて表現できるので、技術の進歩でできるようになったんですね。 んですよね。人によって違うんですよね。あれね、見え方が違っていて、ある人は赤って言うんだけど、ある人はオレンジですね。あれ違うんで。客観性がある。,Lavender
東島,01:04:09:05,01:04:11:03,なるほど。いいですね。,Violet
千葉,01:04:11:05,01:04:41:06,で、海の色って大事で、基本的にはカムフラージュなんですよ。だから木の上についていれば黄色くなってカムフラージュになったり。ところが重要なのって、見てるのは、彼らの色の機能って人間が対象になってるわけじゃないんですよね。とか見てるのは、多くは鳥なんですよね。 だからそういうスタンダードを決めて表現できていくので、技術の進歩で海の色って大事で、基本的にはカムフラージュなんですよ。だから木の上についていれば黄色くなって感じがあったりするところが重要なのって。見てるのは、彼らの色の機能って人間が対象になってるわけじゃないんですよね。,Lavender
東島,01:04:41:08,01:04:42:20,そうですね。鳥とか捕食。,Violet
千葉,01:04:42:20,01:04:59:08,木の上にいる形になんかの場合だから、彼らのカモフラージュの対象は人間じゃなくて鳥だから、鳥の目でも伸びないといけないんですよ。そうするとご存知のように鳥って人間と見え方がちょっと違うんですよね。例えば紫外線も見えたりするわけですよ、多くの鳥は。 者。 多くは鳥なんですよね。現実、私なんかの場合だから、彼らのカモフラージュの対象は人間じゃなくて取りだから、鳥の目でも伸びないといけないんですよ。,Lavender
千葉,01:04:59:10,01:05:18:06,ご存知のように、鳥って人間と見え方がちょっと違うんですよね。例えば紫外線も見えたりするわけです、多くの鳥は。そうすると、昔むかし、黄色いカタツムリと今形にするのがなぜいるのかっていうのがよくわからなくて。黄色はカムフラージュに見える。ピンクはここの上にいたら目立っちゃうだろう。,Lavender
東島,01:05:18:07,01:05:19:01,う。,Violet
千葉,01:05:19:03,01:05:38:02,そうすると、昔、黄色いカタツムリとピンクの方っていうのがなぜいるのかっていうのがよくわからなくて。黄色はカムフラージュに見えるピンクが葉っぱの上にいたら目立っちゃうだろう。みんな自然選択で全部黄色になるはずなのに、なんでピンクがいるんだということで謎だったんですけども、わりと最近、鳥の目をシミュレーションで表現して、鳥にはこういう風に見えてるはずだから、そうだったらこういう風に見えてるはずだっていうのを。 みんな自然選択で全部黄色になるはずなのに、なんで筋肉がいるんだということで謎だったんですけど、割と最近、鳥の目をシミュレーションで表現して、鳥にはこういう風に見えてるはずだからさから見えているはずだというのを。,Lavender
千葉,01:05:38:04,01:06:03:03,想定して、実際にどれだけバックグラウンドの葉っぱの色と空の色が同じになってるかっていうのを調べてみると、ピンクも黄色もカムフラージュどちらも同じぐらい背景に取り込んで溶け込んでいることがわかったんですね。だから人間の目で違うからこいつらなんか違うって解釈するんだけど、それは誤りで、鳥の目で見ないといけない。 想定して、実際にどれだけバックグラウンドの葉っぱの色と空の色が同じになっているか調べてみると、ピンクの色もカモフラージュ。どちらも同じぐらい背景に取り込む。わかったんですね。人間の目で違うからこいつらなんか違うって解釈するんだけど、それは誤りで、これを目で見ないと結構私たちって人間中心でものを考える。,Lavender
千葉,01:06:03:04,01:06:07:00,で、結構私たちって人間中心でものを考えるから。,Lavender
東島,01:06:07:03,01:06:08:09,からですね。,Violet
千葉,01:06:08:11,01:06:19:05,結構私たちって人間中心でものを考えるから、人間がこう思ってんだから、生き物もきっとこういう風になってんだろうと思うんだけど、生き物にとってみたら、人間を意識して行動しているとは限らないわけで、そうすると、実は人間中心でものを考えていく。 人間がこう思ってんだから、生き物もきっとこういう風になってんだろうと思うんだけど、生き物とてみたら、人間を意識して行動しているとは限らないわけで。,Lavender
東島,01:06:19:05,01:06:19:20,確かに。,Violet
千葉,01:06:19:20,01:06:46:21,私たちは次に考えがちなんだけども、それはいつも気をつけなきゃいけないのは、そういう風に人間中心で物事を考えがちですよっていうことで、だから人間じゃないものを、人間を脇に置いて、生き物のことを考えるということもしないといけないなということはよく感じるんですよ。 そうすると、実は人間中心でものを考えている私はつい考えがちなんだけども、それはいつも気をつけなきゃいけないのは、そういう風に人間中心で物事を考えがちですよっていうことで。 だから人間じゃないものを脇に置いて、生き物のことを考えるということもしないといけないなということはよく感じるんですよ。,Lavender
東島,01:06:46:24,01:06:49:06,本当に視野を広くですね。 本当に視野を広くですね、本当に。そうすると。,Violet
千葉,01:06:49:08,01:06:53:03,そうすると、人がね、尻尾がない。 人がね。,Lavender
東島,01:06:53:04,01:06:55:20,戻ってきたのか。,Violet
千葉,01:06:55:22,01:07:03:24,これはね。人間じゃない生き物たちから見たらどう見えるのか。 会話をね、人間じゃない生き物たちから見たらどう見るのか。,Lavender
東島,01:07:04:01,01:07:06:00,おかしいなと思うじゃないですか。,Violet
千葉,01:07:06:00,01:07:06:15,おかしいと思うんです。,Lavender
東島,01:07:06:15,01:07:09:02,か。なんてないんだろうなって思うじゃない。 やっぱおかしいなと思うじゃないですかね。おかしいと思うんですけど、なんでなんだろうなって思うんじゃないですかね。ってないです。,Violet
千葉,01:07:09:07,01:07:10:10,チンパンジーってないんでしょ。,Lavender
東島,01:07:10:11,01:07:10:23,ないです。,Violet
千葉,01:07:10:24,01:07:14:02,ですか。でもチンパンジーってないんでしょ。チンパンジーは多分へんと思わないですよね、きっときっと。 は多分思わないですよね、きっと。,Lavender
東島,01:07:14:03,01:07:32:15,ただそうですね。チンパンジーは後から見ると製品がめちゃくちゃ盛り上がって見える。あれは多分人間よりお尻見てると思う。このメスは交尾できるかどうかっていうのは正規の主張、腫れ具合でわかるので。そうですね。ゴリラとかだったら人間見てもないなと思うぐらいかもしれないですけど。 ただそうですね。チンパンジーは後から見ると成否がめちゃくちゃ盛り上がって見えるんで、あれは多分人間よりお尻見てると思います。このメスは交尾できるかどうかっていうのが成否の主張、腫れ具合でわかるので。多分そうですね。ゴリラとかだったら人間見てもないなと思うぐらいかもしれないですけど。,Violet
東島,01:07:32:17,01:07:39:22,人間は。でも意外とおしりを見てて、尻尾あるなしで人か人じゃないかを判断はしてる気がします。 人間はでも意外とお尻を見てて、尻尾あるなしで人か人じゃないかを判断はしてる気はします。,Violet
千葉,01:07:39:24,01:07:40:15,あ、そうなんですか。 そうなん。,Lavender
東島,01:07:40:16,01:07:58:15,なんかそんな気はしますね。なんかこう、つけた時の、あまりにも人に思考をつけるっていう表現が多すぎるので、自分と違うっていうその表現としてやりすぎっていうか、よく使うなという。尻尾を生やした人がいるみたいな。 ですか。なんかそんな気はします。なんかこうつけた時の。てか、あまりにも人に尻尾をつけるという表現が多すぎるので、自分と違うっていうその表現としてやりすぎっていうか、よく使うなというのが主です。尻尾を生やした人がいるみたいな。,Violet
千葉,01:07:58:17,01:08:04:23,例えば犬だ犬なんかだと喜んだりすると尻尾喜んでるんだ。金出るから雲。 例えば犬が犬なんかだと喜んだりするから。,Lavender
東島,01:08:05:00,01:08:05:22,そうですね。,Violet
千葉,01:08:06:03,01:08:18:13,そうですね。犬の中には人間、自分と人間の区別なくなっているように見えるやつがいるじゃないですか。あれ、本当のところどうなのかわかんないけど、尻尾のないということを認識できているのかな。 犬の中には人間と人間の区別つかなくなってるやつがいるじゃ。 本当のところどうなのかわかんないけど、尻尾のないということを認識できているのかな。,Lavender
東島,01:08:18:15,01:08:33:04,降らないなとは思ってるんじゃないですかね。ただ、なんか人間とは顔でコミュニケーションしてるんだと思います。何か言うのは私もよくわかんないんですけど。昔、動物心理の先生にお話を聞いた時に、たまに犬でダンディしてる子がいるじゃないですか。 あーでも降らないなとは思ってるんじゃないですかね。ただなんか人間とは顔でコミュニケーションしてるんだと思います。何かっていうのは私もよくわかんないんですけど。昔、動物心理の先生にお話を聞いた時に、たまに犬で何してる子がいるじゃないですか。,Violet
東島,01:08:33:06,01:08:48:18,コーギーみたいな。ああいうのは人とのコミュニケーションは顔と顔でやるから、何も問題なく意思疎通ができるんですけど、犬同士でコミュニケーションした時に尻尾があるのがないのみだ時に、あれ何考えてるのかなこいつってなるらしいっていう話を聞きました。 コーギーみたいな。ああいうのは人とのコミュニケーションは顔と顔でやるから、何も問題なく意思疎通できるんですけど、犬同士でコミュニケーションした時に尻尾があるのがないのを見た時に、あれ、何考えてるのかなこいつってなるらしいっていう話を聞きました。,Violet
東島,01:08:48:23,01:08:52:17,犬のコミュニケーションの時にはちょっと何が出る時があるので。 犬のコミュニケーションの時にはちょっと何が出る時がある。,Violet
千葉,01:08:52:19,01:08:57:06,尻尾が重要なコミュニケーションのシグナルになっているので、それがないと不利になるということですね。 そこが重要なコミュニケーションのシグナルになっているので、それがないと不利になる。,Lavender
東島,01:08:57:06,01:09:08:15,若い人にひとりのコミュニケーションでは問題にならない。もしかしたら、犬が人とコミュニケーションをとるときは、お尻じゃなくて顔を見てるのかもしれない。 少なくとも犬同士では。ただ、タイ人二人犬コミュニケーションでは問題にならないっていう。もしかしたら犬犬が人とコミュニケーションを取る時は、お尻じゃなくて顔を見てるのかもしれない。,Violet
千葉,01:09:08:18,01:09:11:21,こいつはないやつなんだということを1目置いているということですか。 このないやつなんだということで1目置いているということ。 で。,Lavender
東島,01:09:11:21,01:09:16:24,変な生き物だなと。変な意味だなと思ってるのかもしれないですね。 変な生き物だなと。変な犬だなと思ってるのかもしれないですね笑。,Violet
千葉,01:09:17:01,01:09:19:09,仲間だとは思ってないということですね。 仲間だとは思ってないということですね。,Lavender
東島,01:09:19:10,01:09:24:13,でも、群れの一員だと思っていたメンバーの群れの。 でも、群れの一員だと思っててほしいんですけどね。変わったメンバーかもしれないです。群れの。,Violet
千葉,01:09:24:13,01:09:26:16,変な犬、変な。 変な。,Lavender
東島,01:09:26:21,01:09:31:06,犬みたいな。店内のな。 でかい変な犬。でかくて変な犬。,Violet
千葉,01:09:31:07,01:09:35:18,んだ。そうか。,Lavender
千葉,01:09:35:20,01:09:37:00,面白いですね。 そうですね。,Lavender
東島,01:09:37:02,01:09:39:08,面白いです。,Violet
千葉,01:09:39:09,01:09:44:13,そういう研究をするにはどういうふうに。 面白いです。 研究するには当然。,Lavender
千葉,01:09:44:15,01:10:02:03,今、今もし、例えば大学生だったら、僕はそういう分野を研究したいと思うんですよ。例えば東島さんがやってるようなね、人類進化かな。でも戸島さんは人類学、文化人類学。 今もし大学生だったらそういう分野を研究したいと思うんですよ。例えば東芝さんがやってるような人類進化かな。 人類学。文化人類学。,Lavender
東島,01:10:02:05,01:10:03:06,両方やりました。 両方やりました。,Violet
千葉,01:10:03:08,01:10:04:14,文化人類学が先ですかね。 が先ですかね。,Lavender
東島,01:10:04:14,01:10:07:23,文化人類、自然、人類が。 文化人類先で、自然人類が後です。,Violet
千葉,01:10:08:00,01:10:16:20,やっぱりそういうルートが王道なのか、それともやっぱり。 やっぱりそういうルートが王道なのか、それともやっぱりあの。,Lavender
千葉,01:10:16:22,01:10:21:11,人類学は進化人類学からやるのがいいのか。 人類学は進化人類学からやるのがいいのか。,Lavender
東島,01:10:21:13,01:10:41:05,どっちでもいいと思いますね。あの順番もどっちでもいいし、正直何が先でもいいとは思うんですけど。なんかこう視野が広い。何て言うんだね、学部の時はとりあえずいろんなことやってほしいなと。僕の専門はこれだからとか、なんかたまにいるじゃないですか。 どっちでもいいと思いますね。あの順番もどっちでもいいし、正直何が先でもいいとは思うんですけど、なんかこう視野が広い学部の時はとりあえずいろんなことやってほしいなと思う。僕の専門はこれだからとか決めずに、なんかたまにいるじゃないですか。,Violet
東島,01:10:41:05,01:10:54:23,若い人とかでも話してると、高校の例えば生物部でこれを研究してたから、僕の専門はこれで、これを深めたくて大学に来ましたとか、たまにいるんですよ。それはそれで立派だと思うんですけど、まあそれはそれでいいのかも。 若い人とかでも話してると、高校の例えば生物部でこれを研究してたから、僕の専門はこれで、これを深めたくて大学に行きましたとかたまにいるんですよ。それはそれで立派だと思うんですけど、まあそれはそれでいいのかも。,Violet
東島,01:10:55:02,01:11:23:11,先生の千葉さんの本にもあったみたいに、やっぱりなんかこう、特定のプロフェッショナルが有利になって、あれもこれもってやるとて中途半端に不利になるって書いてあって、身につまされるなと思ってたんですけど、たまにそういうことを言うあれなんですけど、自分は気をつけなきゃなと思いながら読んだんですけど、なんか一つに突き抜けるっていうのはいいことかもしれないんですけど、若いうちはできるだけ視野広い方が楽しいなって。 先生の千葉さんの本にもあったみたいに、やっぱり何か特定のプロフェッショナルが有利になって、あれもこれもってやると中途半端に不利になるって書いてあって、身につまされるなと思って読んでたんですけど、たまにそういうこと言うあれなんですけど、自分は気をつけなきゃなと思いながら読んだんですけど、一つに突き抜けるっていうのはいいことかもしれないんですけど、若いうちはできるだけ視野広い方が楽しいな、いろんなことわかる方が。,Violet
東島,01:11:23:11,01:11:25:11,いろんなことわかる方が。,Violet
千葉,01:11:25:13,01:11:35:09,飛行機みたいなもんですね。若いうちにどれだけ高いところに行くか。それで次第で、あとは好きなところにどこにでも行けるということになるわけだから。 飛行機みたいなもんですね。若いうちにどれだけ高いところにいるか、それ自体で。あとは好きなところにでも行けるということになるわけだ。 から。,Lavender
東島,01:11:35:10,01:11:45:02,興味を幅広く持てる方が楽しい。 は割と。 興味を幅広く持てる方が楽しいのでとは思います。わりと小さい。,Violet
千葉,01:11:45:02,01:11:47:00,終わりで。 終わった。。,Lavender
D,01:11:47:02,01:11:52:13,1時間以上。 1時間以上。,Rose
D,01:11:52:15,01:12:06:22,もありましたが、ちょっと総合的ではまだないんですが、聞いてみたい話みたいなことも大切に。正しい。,Rose
D,01:12:06:24,01:12:21:14,雑談にしては相当ハードコアな話になりそうなので、見てないよって言ったらあれなんですけど、その辺の話をテーマに二人できるかなと思ったんですけど、いかがでしょうか。 書きましたが、ちょっと最後。もうそろそろまとめではまだないんですが、定期的に話したいのは、最近から科学的に正しい罠です。いや、雑談にしては相当ハードコアの話になりそうなので。あんまり見てないよって言ったらあれなんですが、その辺の話に二人できるかなと思ったんですけどいかがでしょうか。,Rose
千葉,01:12:21:16,01:12:25:16,何の話書いたんだっけ。 何の話書いたんだっけ。,Lavender
東島,01:12:25:18,01:12:26:21,的に正しいと。 科学的に正しいの罠。,Violet
千葉,01:12:27:02,01:12:31:10,失敗だったかな。最近記憶力がなくて。,Lavender
東島,01:12:31:11,01:12:32:08,いやいや。,Violet
千葉,01:12:32:09,01:12:42:05,何のための話を書いたんだっけかな。最近記憶力がなくてね。昔はね、見たら写真のようにものを覚えられたんだけど、今はもう3日経つと全部忘れる笑。 いやいや。 昔はね、見たら写真のようにものを覚えられたん。 今はもう3日経つと全部。 そんなこと。,Lavender
東島,01:12:42:06,01:12:46:20,それが普通なんですよ笑。 たぶんそれが普通なん。,Violet
千葉,01:12:46:22,01:12:49:22,何だろう。 何だろう。,Lavender
東島,01:12:49:24,01:12:57:02,森さんが言ってました。なんか千葉さん、最近本を書くスピードが速すぎて追いつけないって。なんか弟子が誰も追いつけないとか。 森さんが言ってました。なんか千葉さん、最近本を書くスピードが速すぎて追いつけないって。なんか弟子が誰も追いつけないとか。,Violet
千葉,01:12:57:04,01:13:05:08,あるいは研究費があるようで印税を研究費に使うという戦略でも、当時はそういう。そうでしょ。 言って。 研究費があるようで、印税を研究に使うって。 すごいすごい。,Lavender
東島,01:13:05:09,01:13:07:21,私も雀の涙ほどしかない。 そういう私なんてものは雀の涙ほどしか。,Violet
千葉,01:13:07:22,01:13:11:07,入らない。そう。,Lavender
東島,01:13:11:08,01:13:13:17,笑。,Violet
千葉,01:13:13:19,01:13:19:02,男の男のこと書いたんだっけな。 何のこと。 書いたんだっけなあ。,Lavender
